administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,special_day,months,os,browser,region,traffic_type,visitor_type,weekend,revenue
7,105.467,0,0,44,778.967,0,0.00416667,37.9241,0,Aug,2,2,6,2,New_Visitor,FALSE,TRUE
5,140.6,0,0,81,2408.31,0.00255428,0.00745948,23.0758,0,Oct,2,4,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,27,458.256,0.00740741,0.0222222,38.1237,0,June,1,1,2,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,10,158.367,0,0,54.9951,0,Jul,2,2,1,1,Returning_Visitor,FALSE,TRUE
5,87.8,0,0,38,842.424,0,0.0113821,52.2859,0,Oct,1,1,1,2,Returning_Visitor,TRUE,TRUE
1,22.2,0,0,16,694.455,0,0.00147059,54.9191,0,Sep,2,2,7,2,New_Visitor,FALSE,TRUE
6,322.35,0,0,33,1845.39,0,0.00971429,39.4256,0,Jul,2,2,1,1,Returning_Visitor,FALSE,TRUE
1,52.4,0,0,13,447.2,0,0.00769231,42.3039,0,Aug,1,1,1,20,Returning_Visitor,TRUE,TRUE
16,254.253,3,223.15,221,6606.73,0.00553306,0.0165614,4.08395,0,Oct,4,1,4,1,Returning_Visitor,FALSE,TRUE
4,169.2,0,0,14,315.467,0,0.0111111,34.7502,0,Jul,2,2,1,2,Returning_Visitor,TRUE,TRUE
3,86.95,6,173.2,17,481.31,0,0,27.695,0,Nov,2,2,9,20,New_Visitor,FALSE,TRUE
2,15,0,0,11,223.467,0,0.0285714,0,0,Sep,2,2,3,6,New_Visitor,TRUE,TRUE
2,298.2,0,0,48,1850.12,0.00408163,0.00442177,7.56292,0,Nov,1,1,2,2,Returning_Visitor,TRUE,TRUE
1,29.2,1,322.4,10,126.933,0.0142857,0.0369048,13.5942,0,Sep,2,2,1,2,Returning_Visitor,FALSE,TRUE
1,26.2,0,0,13,245.167,0,0,58.9242,0,Aug,2,5,3,4,New_Visitor,FALSE,TRUE
1,39.2,0,0,26,1210.92,0.0148148,0.0148148,2.48002,0,Nov,4,2,1,1,Returning_Visitor,FALSE,TRUE
6,333.54,0,0,12,568.1,0,0.0125,19.6303,0,Nov,2,4,5,2,New_Visitor,FALSE,TRUE
12,569.825,0,0,127,6065.02,0.00671642,0.00926504,0.152167,0,Aug,1,1,2,4,Returning_Visitor,FALSE,TRUE
2,28.2,0,0,7,212.5,0,0.00740741,94.0168,0,Nov,2,2,3,2,New_Visitor,TRUE,TRUE
0,0,1,0,45,1165.84,0,0.0340426,7.19882,0,Oct,2,2,5,1,Returning_Visitor,FALSE,TRUE
1,29.2,0,0,0,0,0,0.0666667,0,0,Nov,1,1,4,2,Returning_Visitor,TRUE,TRUE
2,27.4667,3,245.8,28,524.06,0.02,0.0546667,20.426,0,Oct,2,2,7,1,Returning_Visitor,FALSE,TRUE
5,419,0,0,14,362.103,0.0229167,0.0219792,3.16409,0,Jul,3,2,3,2,Returning_Visitor,TRUE,TRUE
0,0,1,297.2,8,320.267,0,0.0444444,17.7953,0,Oct,2,2,1,20,Returning_Visitor,FALSE,TRUE
7,142.35,0,0,73,3566.99,0,0.00394737,23.1507,0,Oct,2,5,3,5,New_Visitor,FALSE,TRUE
0,0,0,0,10,349.111,0.02,0.02,88.3917,0,Oct,3,2,1,20,Returning_Visitor,TRUE,TRUE
3,55.3333,0,0,4,420,0.0125,0.0625,0,0,Aug,1,1,4,3,Returning_Visitor,FALSE,TRUE
9,103.933,0,0,16,172.133,0.012,0.049,0,0,Oct,1,1,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,31,641.656,0,0.00537634,60.0447,0,Sep,1,1,4,2,New_Visitor,FALSE,TRUE
4,82.4667,0,0,10,153.9,0.0166667,0.0166667,0,0,Jul,3,2,6,4,Returning_Visitor,FALSE,TRUE
1,21.2,0,0,24,1123.25,0,0.0173913,30.0492,0,Sep,2,2,3,2,Returning_Visitor,FALSE,TRUE
2,69,0,0,51,2103.63,0,0.0153846,40.6597,0,Sep,2,2,4,13,Returning_Visitor,FALSE,TRUE
2,42.4,0,0,5,163.2,0,0.0285714,20.7168,0,Aug,2,10,3,3,Returning_Visitor,FALSE,TRUE
1,7,2,15,17,2269.9,0,0.0190476,0,0,Jul,2,2,3,4,Returning_Visitor,FALSE,TRUE
7,99.8,5,466.4,28,839.733,0.00175439,0.00923141,0,0,Nov,2,2,3,1,Returning_Visitor,FALSE,TRUE
3,84.5,0,0,346,12541.8,0.0017094,0.00647348,5.17711,0,Aug,2,2,3,1,Returning_Visitor,TRUE,TRUE
0,0,0,0,80,1566.33,0.005,0.0279167,0.720181,0,Sep,2,2,6,1,Returning_Visitor,FALSE,TRUE
3,98.6,0,0,7,131.8,0,0.02,88.8437,0,Oct,2,2,7,2,Returning_Visitor,FALSE,TRUE
3,29.44,1,0,4,15.24,0,0.0395833,0,0,Sep,2,2,8,2,Returning_Visitor,FALSE,TRUE
6,158.67,1,430.2,146,5602.01,0.00267151,0.00935218,6.71129,0,Nov,2,10,7,2,Returning_Visitor,FALSE,TRUE
8,315.846,4,382.4,31,1314.11,0.0142857,0.013518,37.5347,0,Oct,1,1,1,4,Returning_Visitor,FALSE,TRUE
4,19.8,0,0,2,10,0.0125,0.0341667,0,0,Sep,1,1,6,5,New_Visitor,TRUE,TRUE
3,66.3333,0,0,12,368.68,0.04,0.0844444,21.2419,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,4,72,0,0,35.3497,0,Sep,3,2,3,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,32,905.1,0,0,83.8084,0,Oct,2,2,6,2,New_Visitor,FALSE,TRUE
3,184.733,0,0,106,4590.38,0.00185185,0.00287037,3.96094,0,Aug,2,2,9,2,Returning_Visitor,FALSE,TRUE
2,49.4,0,0,45,1526.14,0,0.00444444,117.617,0,Sep,2,2,3,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,7,211.633,0,0,28.8012,0,Aug,1,1,1,5,New_Visitor,FALSE,TRUE
6,432.2,0,0,30,363.678,0.0030303,0.014019,12.1959,0,Oct,1,1,3,2,Returning_Visitor,FALSE,TRUE
3,113.1,0,0,17,237.607,0,0.0333333,94.1036,0,Oct,1,1,2,4,Returning_Visitor,FALSE,TRUE
7,136.5,1,42.4,120,7604.4,0.0157623,0.0306752,3.99674,0,Jul,2,2,2,1,Returning_Visitor,TRUE,TRUE
0,0,0,0,17,557.4,0,0.0111111,83.9327,0,Sep,2,2,2,2,New_Visitor,TRUE,TRUE
1,0,0,0,11,113.8,0.0833333,0.116667,0,0,Nov,2,4,1,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,2,30.4,0,0.0666667,21.479,0,Oct,1,8,6,20,Returning_Visitor,TRUE,TRUE
0,0,0,0,6,339.5,0,0.0166667,124.905,0,Nov,2,6,9,20,New_Visitor,FALSE,TRUE
0,0,0,0,4,236.8,0,0.05,36.2614,0,Oct,2,2,3,1,Returning_Visitor,FALSE,TRUE
6,206.03,0,0,129,3778.34,0.010687,0.0246117,2.16947,0,Oct,2,2,1,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,2,48.4,0,0,34.04,0,Sep,2,2,4,1,Returning_Visitor,FALSE,TRUE
9,236.8,0,0,240,5523.93,0,0.00119704,20.6239,0,Oct,2,5,4,20,Returning_Visitor,FALSE,TRUE
3,23,0,0,3,1225.2,0,0.04,10.999,0,Sep,2,2,1,1,Returning_Visitor,TRUE,TRUE
7,125.453,1,44.4,54,2241,0.0271186,0.0430508,21.7407,0,Jul,2,2,6,1,Returning_Visitor,FALSE,TRUE
3,319.4,1,251.8,53,2525.31,0,0.0106061,52.9784,0,Jul,2,2,9,4,Returning_Visitor,FALSE,TRUE
2,58.4,0,0,54,3708.39,0.00263158,0.0204678,11.7032,0,Sep,4,2,9,13,Returning_Visitor,FALSE,TRUE
0,0,0,0,6,252.3,0,0,22.154,0,Nov,1,1,7,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,16,2214.67,0,0.00392157,92.9042,0,Oct,2,2,1,2,New_Visitor,FALSE,TRUE
2,84.6,0,0,43,674.533,0,0.00531915,45.6335,0,Oct,2,2,1,2,New_Visitor,FALSE,TRUE
0,0,0,0,22,1076.65,0.0238095,0.0365079,10.787,0,Aug,2,2,2,1,Returning_Visitor,FALSE,TRUE
1,23.2,0,0,0,0,0,0.0333333,0,0,Oct,2,2,6,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,51,507.5,0.00784314,0.0116713,12.0122,0,Oct,3,2,1,1,Returning_Visitor,TRUE,TRUE
5,415.55,0,0,115,4424.62,0.0042735,0.0230362,13.2913,0,Aug,2,4,4,1,Returning_Visitor,TRUE,TRUE
1,59.4,0,0,73,891.569,0,0,258.55,0,Sep,2,2,3,2,New_Visitor,FALSE,TRUE
1,169.2,0,0,24,1433.16,0.00833333,0.00694444,0,0,Aug,3,2,3,4,Returning_Visitor,TRUE,TRUE
1,22.2,0,0,9,348.54,0,0.00519481,16.1723,0,Nov,2,2,3,3,Returning_Visitor,FALSE,TRUE
14,260.736,3,186.5,51,2921.9,0.0136612,0.0298907,8.33917,0,Nov,4,2,7,1,Returning_Visitor,TRUE,TRUE
0,0,0,0,23,297.3,0.0136364,0.0372078,10.9566,0,Sep,2,2,3,1,Returning_Visitor,FALSE,TRUE
6,189.8,0,0,9,208.833,0,0.0153846,70.3164,0,Nov,2,2,3,2,New_Visitor,FALSE,TRUE
1,3,0,0,9,133.367,0.0545455,0.0424242,4.76033,0,Jul,3,2,4,1,Returning_Visitor,FALSE,TRUE
1,0,0,0,9,336.883,0,0.04,30.2197,0,Sep,1,2,6,4,Returning_Visitor,FALSE,TRUE
16,314.505,0,0,37,1048.66,0,0.00869565,87.254,0,Nov,1,1,3,2,New_Visitor,FALSE,TRUE
0,0,0,0,55,1023.51,0,0.00909091,45.7115,0,Aug,2,2,1,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,5,44.8,0,0.0333333,50.3635,0,Jul,4,1,3,1,Returning_Visitor,FALSE,TRUE
0,0,2,17.2,93,5496.25,0.00319149,0.014078,0.139201,0,Jul,2,2,1,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,20,526.8,0,0.0105263,104.201,0,Sep,2,2,1,2,Returning_Visitor,FALSE,TRUE
10,515.613,3,85.14,50,1558.62,0.00363636,0.0118788,12.1259,0,Aug,3,2,4,4,Returning_Visitor,TRUE,TRUE
0,0,0,0,16,566.487,0,0.0393651,18.3021,0,Sep,3,2,2,1,Returning_Visitor,FALSE,TRUE
5,161.108,5,108.3,44,2982.06,0.0163522,0.0373893,5.72136,0,Nov,1,1,4,1,Returning_Visitor,FALSE,TRUE
4,1660.3,0,0,2,45.7,0,0.0166667,113.929,0,Sep,2,10,1,2,Returning_Visitor,FALSE,TRUE
2,36.2,0,0,22,1805.08,0,0.00869565,3.58664,0,Sep,2,2,1,2,Returning_Visitor,TRUE,TRUE
1,20.2,0,0,77,3107.17,0.0025974,0.0170418,18.7486,0,Sep,2,2,7,1,Returning_Visitor,FALSE,TRUE
2,73.9583,0,0,17,864.998,0.025,0.0375,27.8312,0,Sep,3,2,4,1,Returning_Visitor,FALSE,TRUE
4,94.8667,0,0,22,812.136,0.00833333,0.0427083,18.0864,0,Jul,3,2,2,4,Returning_Visitor,FALSE,TRUE
7,327.236,4,260,42,443.499,0,0.0226667,18.5032,0,Jul,2,4,6,1,Returning_Visitor,FALSE,TRUE
2,16.2,0,0,4,60.6,0.025,0.075,0,0,Sep,2,4,1,3,Returning_Visitor,FALSE,TRUE
3,54.8,1,28.2,24,203.068,0,0.008,44.3597,0,June,2,2,1,4,Returning_Visitor,FALSE,TRUE
1,0,0,0,3,58.6,0,0.05,113.324,0,Oct,2,2,9,2,Returning_Visitor,TRUE,TRUE
1,8,0,0,22,699.267,0.0285714,0.0376984,10.7925,0,Jul,3,2,1,1,Returning_Visitor,FALSE,TRUE
1,5,0,0,6,119.6,0,0.0142857,0,0,Jul,2,2,1,2,New_Visitor,FALSE,TRUE
2,35.3,0,0,2,20.1,0,0,40.2782,0,Sep,2,2,1,6,New_Visitor,FALSE,TRUE
2,137,0,0,6,185.4,0,0.0285714,44.8935,0,Oct,2,2,7,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Oct,2,5,1,20,Returning_Visitor,FALSE,TRUE
4,391.3,0,0,24,1015.3,0,0.00416667,61.9179,0,Aug,2,2,3,2,New_Visitor,FALSE,TRUE
4,176.913,1,40.8,72,1548.19,0,0.00788788,1.89194,0,Aug,2,4,3,5,Returning_Visitor,FALSE,TRUE
0,0,0,0,17,601.033,0.0627451,0.0921569,18.8715,0,Aug,3,2,3,1,Returning_Visitor,FALSE,TRUE
0,0,2,594.133,39,922.401,0,0.0017094,154.096,0,Sep,3,2,1,2,New_Visitor,FALSE,TRUE
1,24.2,0,0,18,1014.2,0,0.02,22.9773,0,Nov,2,2,2,13,Returning_Visitor,FALSE,TRUE
0,0,0,0,53,1121.43,0.00784314,0.0196078,24.5735,0,Jul,2,4,9,1,Returning_Visitor,FALSE,TRUE
0,0,5,194.4,8,197.9,0.0363636,0.0545455,0,0,Aug,1,1,3,4,Returning_Visitor,FALSE,TRUE
1,92.6,0,0,30,1126.39,0,0.00666667,67.1838,0,Nov,2,2,1,6,Returning_Visitor,FALSE,TRUE
3,55.05,0,0,18,4916.58,0.0136364,0.0186364,20.089,0,Nov,2,6,5,1,Returning_Visitor,FALSE,TRUE
5,53.3,0,0,4,102.2,0,0.025,31.4436,0,Oct,2,2,6,2,Returning_Visitor,FALSE,TRUE
3,42.2,0,0,18,721.8,0.01,0.02,0,0,Oct,3,2,1,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,9,372.6,0,0.0222222,55.8998,0,Jul,2,2,1,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,5,280.2,0,0.0333333,19.5061,0,Aug,1,1,4,2,New_Visitor,FALSE,TRUE
1,28.2,0,0,18,536.086,0,0.0111111,75.63,0,Aug,2,2,4,4,New_Visitor,FALSE,TRUE
10,215.245,2,245.171,101,3558.58,0.00863636,0.0120406,30.8723,0,Sep,3,2,1,2,Returning_Visitor,TRUE,TRUE
3,213,0,0,2,338,0,0,112.414,0,Oct,1,1,1,5,Returning_Visitor,FALSE,TRUE
1,46.4,0,0,2,689.1,0,0.0166667,0,0,Aug,1,1,1,5,New_Visitor,FALSE,TRUE
1,18.2,0,0,44,725.2,0.00888889,0.0311111,24.8372,0,June,2,2,4,13,Returning_Visitor,FALSE,TRUE
10,214.783,3,30.2,52,1968.94,0.00416667,0.0230159,17.7527,0,June,3,3,3,2,Returning_Visitor,TRUE,TRUE
0,0,1,2,33,2601.23,0.00588235,0.0117647,177.771,0,Nov,2,2,7,20,Returning_Visitor,FALSE,TRUE
1,156.2,0,0,3,50.4,0,0,92.9762,0,Oct,2,2,7,2,Returning_Visitor,TRUE,TRUE
1,12,0,0,29,919.9,0,0.0170918,7.36509,0,Aug,2,5,4,2,Returning_Visitor,FALSE,TRUE
0,0,1,7,10,672.514,0,0.0181818,60.7129,0,Sep,1,1,7,2,Returning_Visitor,FALSE,TRUE
11,1305.11,4,629.514,27,1161.48,0.00980392,0.0225382,12.7649,0,Oct,1,2,3,20,Returning_Visitor,FALSE,TRUE
5,147.4,0,0,12,1226.1,0.0222222,0.0373016,5.03441,0,Sep,3,2,2,1,Returning_Visitor,FALSE,TRUE
2,19.1,0,0,8,137.7,0,0.01,0,0,Aug,3,2,1,2,New_Visitor,FALSE,TRUE
8,293,0,0,12,399.067,0.0030303,0.0106061,37.8617,0,Nov,4,1,3,3,Returning_Visitor,FALSE,TRUE
3,46.4,0,0,8,168.2,0,0.0333333,4.78307,0,Oct,2,7,7,20,Returning_Visitor,TRUE,TRUE
1,4,0,0,8,244,0.02,0.04,15.452,0,Sep,2,4,1,1,Returning_Visitor,FALSE,TRUE
1,12.6,0,0,6,140.7,0,0.00952381,15.8948,0,Jul,2,10,3,2,Returning_Visitor,TRUE,TRUE
3,10,0,0,2,8,0,0.0333333,0,0,Sep,2,2,1,2,New_Visitor,FALSE,TRUE
8,279.28,0,0,17,835.418,0,0.0185714,35.8914,0,Aug,3,2,3,2,New_Visitor,FALSE,TRUE
4,131,0,0,30,548.96,0.00588235,0.0264706,6.92983,0,Nov,2,2,2,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,14,825.333,0,0,50.4112,0,Aug,2,2,8,4,Returning_Visitor,FALSE,TRUE
0,0,1,108.8,10,322.367,0,0.00909091,61.8084,0,Nov,2,5,4,2,Returning_Visitor,FALSE,TRUE
2,253.067,1,36.2,67,2568.68,0.0390476,0.0719841,4.00117,0,Aug,2,4,2,1,Returning_Visitor,FALSE,TRUE
1,0,0,0,24,991.422,0,0.00833333,17.6221,0,Nov,2,2,4,2,New_Visitor,TRUE,TRUE
5,176.68,3,249.8,23,700.58,0.0142857,0.0190476,9.35278,0,Oct,1,1,4,3,Returning_Visitor,FALSE,TRUE
3,119.03,2,696.2,37,1305.53,0.0153846,0.0221355,6.32448,0,Aug,1,2,8,2,Returning_Visitor,TRUE,TRUE
8,456.9,0,0,35,1113.78,0,0.0120175,12.1226,0,Oct,2,5,2,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,14,487.321,0,0.00238095,47.3266,0,Oct,3,2,1,2,New_Visitor,FALSE,TRUE
13,205.7,0,0,10,157.1,0.0117647,0.0333333,0,0,Oct,2,6,2,20,Returning_Visitor,TRUE,TRUE
1,51.4,0,0,41,883.14,0.0179487,0.0333333,48.7881,0,Jul,2,2,3,3,Returning_Visitor,FALSE,TRUE
3,46.9,0,0,26,561.4,0,0.00714286,53.8878,0,Nov,2,5,1,5,New_Visitor,FALSE,TRUE
0,0,0,0,14,199.49,0,0,17.3625,0,Sep,2,2,2,4,New_Visitor,FALSE,TRUE
0,0,0,0,7,138.873,0,0,179.307,0,Nov,2,2,4,2,New_Visitor,TRUE,TRUE
1,16.6,0,0,39,581.942,0,0.000732601,68.3205,0,Aug,2,2,5,2,New_Visitor,FALSE,TRUE
4,92.1,2,28.2,29,852,0.00625,0.0223958,0,0,Aug,2,5,8,5,Returning_Visitor,FALSE,TRUE
0,0,0,0,7,169.987,0.0125,0.0333333,21.2727,0,Jul,2,2,7,2,New_Visitor,FALSE,TRUE
2,337.6,0,0,2,8,0,0.04,0,0,Nov,2,2,1,2,New_Visitor,FALSE,TRUE
1,26.2,1,6,28,677.533,0,0.0194728,0,0,Jul,1,1,6,1,Returning_Visitor,TRUE,TRUE
10,549,5,608.45,213,9151.49,0.00311111,0.0133917,2.56848,0,Oct,2,2,1,2,Returning_Visitor,FALSE,TRUE
7,398,0,0,27,770.313,0.00606061,0.030303,10.0519,0,Oct,1,8,3,3,Returning_Visitor,FALSE,TRUE
2,74.4,0,0,42,1481.87,0.0047619,0.0047619,44.7361,0,Oct,2,2,7,2,New_Visitor,TRUE,TRUE
2,70.6,0,0,27,213.016,0,0.00740741,79.513,0,Oct,2,2,1,3,New_Visitor,TRUE,TRUE
5,218.8,0,0,5,71.4,0,0.02,11.2133,0,Oct,2,4,7,2,New_Visitor,FALSE,TRUE
11,225.22,2,106.8,68,1607.17,0.0113924,0.0333333,0,0,Sep,2,2,1,3,Returning_Visitor,FALSE,TRUE
0,0,0,0,10,447.133,0,0.0181818,17.2968,0,Oct,2,2,5,2,New_Visitor,TRUE,TRUE
5,153.567,0,0,16,742.21,0,0.0157895,22.8997,0,Nov,1,1,3,5,New_Visitor,FALSE,TRUE
10,291.236,0,0,36,940.104,0,0.00284553,87.307,0,Aug,2,2,2,2,Returning_Visitor,FALSE,TRUE
4,218.967,0,0,12,672.7,0,0.00444444,83.1011,0,Nov,2,2,3,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,2,47.4,0,0.0666667,26.8521,0,Oct,3,2,7,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,54,4749.25,0.00493827,0.0299383,8.28512,0,Oct,2,2,8,1,Returning_Visitor,TRUE,TRUE
0,0,0,0,22,494.633,0,0.00454545,42.2931,0,Nov,2,2,1,2,New_Visitor,FALSE,TRUE
3,75.6,0,0,122,1655.57,0,0.0064,17.0953,0,Aug,2,10,4,3,Returning_Visitor,FALSE,TRUE
5,136.1,0,0,45,1424.8,0,0.00833333,10.193,0,Nov,2,2,6,2,Returning_Visitor,TRUE,TRUE
2,25.2,0,0,13,238.533,0,0.009375,36.7037,0,Oct,2,2,1,20,Returning_Visitor,FALSE,TRUE
0,0,5,924,45,3198.19,0.004,0.0163636,32.4177,0,Oct,2,6,4,2,Returning_Visitor,FALSE,TRUE
8,134.373,3,256.75,40,1773.61,0.00425532,0.0083559,13.4905,0,Nov,1,1,8,2,Returning_Visitor,TRUE,TRUE
1,149.2,0,0,13,272.008,0,0.0142857,82.0214,0,Oct,1,1,1,20,Returning_Visitor,FALSE,TRUE
1,23.2,0,0,4,52.4,0,0.02,0,0,Oct,2,4,2,1,New_Visitor,FALSE,TRUE
1,82.6,0,0,28,1375.13,0,0.0206897,4.81895,0,Oct,4,1,3,20,Returning_Visitor,FALSE,TRUE
9,87.8,1,12,120,2016.56,0.00645161,0.0126136,33.4117,0,Jul,2,2,7,13,Returning_Visitor,FALSE,TRUE
3,250.8,2,270.6,20,1424.4,0,0,31.7208,0,Nov,2,2,5,5,New_Visitor,FALSE,TRUE
1,38.2,1,9,21,1290.5,0,0,86.1235,0,Nov,2,2,9,2,New_Visitor,FALSE,TRUE
1,10,0,0,25,583.35,0,0.016,71.0744,0,Oct,1,1,1,2,Returning_Visitor,FALSE,TRUE
2,20.2,0,0,27,2129.8,0.0129032,0.0516129,6.47676,0,Sep,2,6,3,3,Returning_Visitor,FALSE,TRUE
8,353.7,6,181.95,23,959.9,0.00588235,0.0166667,4.42805,0,Nov,1,1,6,3,Returning_Visitor,TRUE,TRUE
2,116.8,0,0,5,170.4,0,0.0285714,88.0685,0,Nov,2,2,7,2,New_Visitor,FALSE,TRUE
0,0,0,0,9,153.2,0.02,0.06,27.8892,0,Aug,2,2,7,13,Returning_Visitor,FALSE,TRUE
6,174.75,2,123,33,773.257,0.0108108,0.022973,31.7437,0,Nov,3,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,13,353.787,0,0.0166667,36.335,0,June,1,1,1,2,New_Visitor,FALSE,TRUE
8,400.65,0,0,27,952.283,0,0.00137931,0,0,Aug,1,8,1,6,New_Visitor,FALSE,TRUE
2,33.8667,4,32.7,109,1759.69,0,0.00973451,48.7308,0,Oct,4,1,3,6,Returning_Visitor,FALSE,TRUE
2,9,0,0,23,1516.2,0.016,0.028,17.7272,0,June,2,2,5,2,Returning_Visitor,FALSE,TRUE
2,14.2,0,0,53,2016.57,0.00363636,0.0363636,8.15436,0,June,2,2,3,3,Returning_Visitor,FALSE,TRUE
8,97.6,0,0,24,498.9,0,0.01875,5.81815,0,Oct,2,2,1,2,Returning_Visitor,FALSE,TRUE
1,0,0,0,29,1085.9,0,0.00740741,30.546,0,Nov,2,2,1,4,New_Visitor,FALSE,TRUE
3,90.6,0,0,6,166,0,0.025,0,0,Jul,2,2,8,6,New_Visitor,FALSE,TRUE
1,10.1,0,0,10,256.186,0,0.00740741,46.8486,0,Aug,1,1,2,2,New_Visitor,TRUE,TRUE
0,0,0,0,9,980.567,0,0.0111111,78.5696,0,Sep,2,2,5,2,New_Visitor,FALSE,TRUE
0,0,0,0,12,309.367,0.0142857,0.0190476,14.3779,0,Sep,3,2,1,6,New_Visitor,FALSE,TRUE
0,0,0,0,14,320.25,0,0.0133333,52.1731,0,Oct,2,2,1,3,Returning_Visitor,TRUE,TRUE
5,127.8,0,0,15,766.824,0,0,65.4726,0,Aug,1,8,4,1,Returning_Visitor,FALSE,TRUE
6,352.367,0,0,11,605.617,0,0.00888889,0.714623,0,June,2,2,1,2,Returning_Visitor,FALSE,TRUE
3,78.6,0,0,2,18.2,0,0.02,0,0,Jul,3,2,3,2,New_Visitor,TRUE,TRUE
0,0,0,0,4,226.8,0.04,0.06,12.837,0,Nov,1,1,6,2,Returning_Visitor,FALSE,TRUE
15,309.633,2,45.8,50,2230.99,0,0.00437158,40.7794,0,Nov,2,2,4,2,Returning_Visitor,FALSE,TRUE
1,67.4,0,0,14,590.553,0,0.00714286,38.0652,0,Aug,2,2,1,5,New_Visitor,FALSE,TRUE
1,28.2,0,0,1,0,0,0.05,0,0,Sep,1,1,1,5,New_Visitor,FALSE,TRUE
2,32.2,0,0,11,222.5,0,0.0153846,0,0,Aug,2,2,1,4,Returning_Visitor,TRUE,TRUE
0,0,0,0,4,123.3,0,0,67.9893,0,Oct,1,1,1,2,Returning_Visitor,FALSE,TRUE
11,604.73,0,0,63,1276.84,0,0.00671233,0,0,Jul,2,2,8,6,New_Visitor,FALSE,TRUE
6,240.9,2,201.4,237,9437.77,0.0102041,0.030381,1.45383,0,June,2,4,3,1,Returning_Visitor,FALSE,TRUE
1,32.2,0,0,17,876.429,0,0.0040625,0,0,Jul,3,2,1,3,Returning_Visitor,FALSE,TRUE
1,4.33333,0,0,3,14.3333,0.00666667,0.0744444,0,0,June,4,2,1,5,Returning_Visitor,TRUE,TRUE
5,72.5733,10,208.6,27,1091.32,0.005,0.0291667,0,0,Sep,2,2,1,2,Returning_Visitor,FALSE,TRUE
4,85.6,0,0,1,5,0,0.0333333,0,0,Sep,2,4,1,5,New_Visitor,FALSE,TRUE
5,109.6,1,3,29,1980.27,0.00606061,0.0262626,0,0,Jul,2,2,1,4,Returning_Visitor,FALSE,TRUE
0,0,0,0,21,344.171,0.00701754,0.00701754,13.5901,0,Oct,1,1,3,2,Returning_Visitor,FALSE,TRUE
4,46.3,0,0,2,22.8333,0,0.0333333,0,0,Nov,2,2,6,2,New_Visitor,TRUE,TRUE
4,822.767,0,0,17,1229.47,0,0.0412698,0,0,June,2,2,1,16,Returning_Visitor,FALSE,TRUE
1,0,3,80,125,3835.56,0.0220769,0.0399457,1.00204,0,Jul,1,1,1,3,Returning_Visitor,FALSE,TRUE
2,126.333,0,0,11,401.013,0,0.0222222,45.1253,0,Nov,1,1,3,2,Returning_Visitor,TRUE,TRUE
3,44.2286,0,0,13,311.79,0,0.00266667,34.04,0,June,2,2,1,5,New_Visitor,FALSE,TRUE
0,0,0,0,1,27.2,0,0,58.3721,0,Nov,2,2,4,20,Returning_Visitor,FALSE,TRUE
1,0,0,0,28,2195.58,0,0.0214286,8.39128,0,Oct,1,1,3,2,Returning_Visitor,FALSE,TRUE
3,49.75,0,0,20,547.401,0,0.0116883,15.0659,0,Nov,3,2,5,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,41,4006.35,0.0097561,0.0146341,48.9953,0,Aug,2,2,7,2,Returning_Visitor,FALSE,TRUE
4,45.7,1,0,13,94.6,0.0416667,0.070671,0,0,Jul,3,2,2,4,Returning_Visitor,FALSE,TRUE
5,175.1,0,0,26,615.56,0,0.00208333,62.7737,0,Sep,1,1,1,3,New_Visitor,TRUE,TRUE
3,343.067,0,0,63,1108.37,0,0.0027866,7.82684,0,Aug,2,10,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,12,749.8,0,0.0153846,23.0046,0,Jul,2,2,1,4,New_Visitor,FALSE,TRUE
1,55.4,0,0,28,630.647,0,0.0166667,12.5872,0,Sep,2,4,7,4,Returning_Visitor,TRUE,TRUE
1,139,3,871.4,137,7672.15,0.00177305,0.0116312,37.7203,0,Oct,2,2,4,2,Returning_Visitor,FALSE,TRUE
1,36.3,0,0,1,0,0.0533333,0.0933333,0,0,Sep,3,2,3,6,Returning_Visitor,FALSE,TRUE
