administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,special_day,months,os,browser,region,traffic_type,visitor_type,weekend,revenue
0,0,0,0,29,438.867,0,0.0206897,0,0,Mar,4,2,3,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,9,76,0.0222222,0.0555556,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,203.5,0,0.0333333,0,0,Mar,1,1,1,9,New_Visitor,TRUE,FALSE
4,130,0,0,28,818.792,0,0.00344828,0,0,Mar,2,2,1,2,New_Visitor,FALSE,FALSE
0,0,1,0,12,645.917,0,0.05,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,142,0,0.05,0,0,Mar,2,7,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,25,0,0.0333333,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
2,44,0,0,16,672.5,0.00555556,0.0259259,0,0,Mar,2,2,4,2,Returning_Visitor,TRUE,FALSE
9,140.5,0,0,35,1090.49,0.0136752,0.0168926,0,0,Mar,1,1,3,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,30,0,0.0666667,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,244.167,0,0.0307692,0,0,Mar,2,5,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,129.5,0.0615385,0.0923077,0,0,Mar,1,8,1,1,Returning_Visitor,FALSE,FALSE
4,56,1,88,22,1734.78,0,0.0101429,0,0,Mar,3,2,3,9,Returning_Visitor,TRUE,FALSE
3,281,0,0,6,145,0,0.025,0,0,Mar,3,2,8,8,New_Visitor,FALSE,FALSE
2,88,0,0,16,1106.33,0.025,0.053125,0,0,Mar,1,1,3,3,Returning_Visitor,FALSE,FALSE
1,0,0,0,17,684.917,0.0156863,0.0494118,0,0,Mar,2,6,4,1,Returning_Visitor,TRUE,FALSE
9,110.409,1,51,62,3120.21,0.00056338,0.0173969,7.89117,0,Mar,2,2,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,1178.67,0.0242424,0.0530303,0,0,Mar,1,1,6,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,58,0,0.0666667,0,0,Mar,1,8,4,11,Returning_Visitor,FALSE,FALSE
10,316.141,7,321.667,287,12983.8,0.000668896,0.0069984,1.08816,0,Mar,2,4,3,8,New_Visitor,FALSE,FALSE
0,0,0,0,6,139,0,0.01,0,0,Mar,1,2,1,8,New_Visitor,FALSE,FALSE
2,27,0,0,6,558,0,0.0125,0,0,Mar,2,2,3,8,New_Visitor,FALSE,FALSE
0,0,0,0,5,26.5,0.04,0.12,0,0,Mar,1,1,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,0,0.2,0.2,0,0,Mar,3,2,6,3,Returning_Visitor,FALSE,FALSE
1,0,1,0,15,708.533,0,0.04,54.8554,0,Mar,2,4,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,244,0.025,0.075,0,0,Mar,3,2,1,3,Returning_Visitor,FALSE,FALSE
2,140,0,0,6,130,0,0.025,0,0,Mar,1,1,4,2,New_Visitor,TRUE,FALSE
3,119,0,0,41,1282.5,0,0.00714286,0,0,Mar,2,6,2,2,New_Visitor,FALSE,FALSE
0,0,0,0,8,186.5,0,0.025,0,0,Mar,2,2,3,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,6,119,0,0.0333333,0,0,Mar,3,2,7,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,4,1111,0,0.05,0,0,Mar,4,5,1,1,Returning_Visitor,FALSE,FALSE
6,113.5,0,0,18,1066.5,0,0.00507246,0,0,Mar,2,2,7,2,New_Visitor,FALSE,FALSE
3,421,0,0,4,110.5,0,0.0111111,0,0,Mar,3,2,8,2,New_Visitor,TRUE,FALSE
2,115,0,0,5,36,0,0.0333333,0,0,Mar,1,1,3,11,Returning_Visitor,FALSE,FALSE
0,0,2,76.5,22,850.533,0.00454545,0.0344628,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,16,0.0333333,0.1,0,0,Mar,2,6,1,3,Returning_Visitor,FALSE,FALSE
1,9,0,0,5,49,0,0.05,0,0,Mar,2,2,8,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,214.25,0,0.025,0,0,Mar,3,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,0,0.2,0.2,0,0,Mar,1,1,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,141.833,0.0642857,0.15,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,143.5,0,0.04,0,0,Mar,2,5,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,51,5818.92,0.000980392,0.0229847,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
2,208,1,50,30,1461.67,0,0.02125,0,0,Mar,2,5,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,123,0,0.0208333,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
5,193,1,13,66,2049.46,0.0044898,0.0127653,29.4582,0,Mar,3,2,3,1,Returning_Visitor,TRUE,FALSE
1,3,0,0,11,271.717,0,0.0166667,0,0,Mar,4,1,3,2,Returning_Visitor,TRUE,FALSE
4,87.5,1,20,36,1279.17,0,0.0108108,0,0,Mar,2,2,1,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,0,0.2,0.2,0,0,Mar,1,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,70.5,0.05,0.1,0,0,Mar,3,2,4,3,Returning_Visitor,FALSE,FALSE
5,42.1818,0,0,12,231.182,0,0.01,0,0,Mar,2,2,1,2,New_Visitor,TRUE,FALSE
3,132.5,0,0,36,1567.97,0,0.00720721,0,0,Mar,3,3,2,8,Returning_Visitor,TRUE,FALSE
7,163.667,0,0,8,119.333,0.0153846,0.0230769,0,0,Mar,3,2,6,11,New_Visitor,TRUE,FALSE
2,83,0,0,15,605.886,0,0.00588235,0,0,Mar,1,1,3,2,Returning_Visitor,TRUE,FALSE
3,95,0,0,27,808.7,0.00689655,0.0103448,0,0,Mar,3,2,7,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,58,0,0.0666667,0,0,Mar,1,1,1,10,Returning_Visitor,FALSE,FALSE
3,60,0,0,19,494.5,0,0.01,0,0,Mar,1,1,3,9,Returning_Visitor,TRUE,FALSE
0,0,0,0,6,203.15,0,0.0511111,0,0,Mar,2,2,7,2,Returning_Visitor,FALSE,FALSE
5,55.5,0,0,63,1656.32,0.00416667,0.0159896,0,0,Mar,2,2,2,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,32,1420.25,0.00625,0.0270833,0,0,Mar,4,2,1,1,Returning_Visitor,FALSE,FALSE
8,160.5,2,1467,26,721,0,0.0310292,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
4,73.3333,0,0,17,478.833,0,0.00877193,0,0,Mar,1,1,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,182,0.0285714,0.0714286,0,0,Mar,3,2,1,13,Returning_Visitor,TRUE,FALSE
9,215.233,5,450,35,1974.35,0.0047619,0.0188662,15.3291,0,Mar,2,2,3,2,Returning_Visitor,FALSE,FALSE
4,81.5,0,0,12,223.583,0,0.00266667,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,1,26,15,817.417,0.0266667,0.0382222,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
7,201.5,0,0,17,750.167,0,0.00555556,0,0,Mar,3,2,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,13,0.1,0.1,0,0,Mar,1,1,2,1,Returning_Visitor,TRUE,FALSE
7,146.25,0,0,42,1030.27,0,0.00869565,0,0,Mar,2,2,1,2,New_Visitor,FALSE,FALSE
5,156.269,4,90,35,776.019,0,0.00571429,0,0,Mar,3,2,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,558,0,0.0666667,0,0,Mar,4,1,3,1,Returning_Visitor,FALSE,FALSE
4,13.619,0,0,27,520.333,0,0.0203226,8.49794,0,Mar,3,2,4,2,Returning_Visitor,TRUE,FALSE
2,14,0,0,31,754.5,0,0.00625,0,0,Mar,2,2,1,8,Returning_Visitor,TRUE,FALSE
0,0,0,0,13,305,0,0.0166667,0,0,Mar,1,1,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,21,399.851,0,0.0239337,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
1,12,0,0,6,74,0,0.0285714,0,0,Mar,1,1,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,59,0,0.0333333,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,50,0,0.0333333,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
5,92.75,1,74.75,84,2756.22,0,0.00246212,0,0,Mar,2,2,9,3,New_Visitor,TRUE,FALSE
0,0,0,0,12,425.167,0,0.0166667,0,0,Mar,1,1,6,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,78,1781.7,0.00320513,0.015812,0,0,Mar,2,2,8,3,Returning_Visitor,FALSE,FALSE
3,168,0,0,7,296.167,0,0.0111111,0,0,Mar,2,2,3,2,New_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,4,1,1,Returning_Visitor,TRUE,FALSE
5,179.5,0,0,36,1792.8,0,0.00439024,0,0,Mar,2,2,3,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
8,274.5,0,0,24,515.576,0,0.0037037,0,0,Mar,3,2,2,2,Returning_Visitor,TRUE,FALSE
3,64.5,0,0,35,1334.55,0,0.00730958,0,0,Mar,3,2,4,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,6,64,0.1,0.133333,0,0,Mar,4,1,1,1,Returning_Visitor,FALSE,FALSE
1,4,2,102,31,624.583,0.0162162,0.0315315,8.70832,0,Mar,2,2,3,13,Returning_Visitor,TRUE,FALSE
9,171.667,3,109.75,41,1284.66,0.0163265,0.0326531,21.2239,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,22,925.833,0.0181818,0.0484848,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,97,0.0571429,0.1,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
1,0,0,0,1,28,0,0.1,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
9,311.917,0,0,40,633.4,0.00227273,0.0179545,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
1,98.5,0,0,5,436.5,0,0.0166667,0,0,Mar,7,1,1,2,New_Visitor,TRUE,FALSE
9,867.923,0,0,137,3909.37,0,0.00505594,9.93019,0,Mar,2,2,6,2,Returning_Visitor,FALSE,FALSE
3,147,0,0,3,24,0,0.02,0,0,Mar,3,2,7,1,Returning_Visitor,FALSE,FALSE
2,27,0,0,18,915.167,0.0210526,0.0368421,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
3,106.75,0,0,5,137.333,0,0.005,0,0,Mar,3,2,1,2,New_Visitor,TRUE,FALSE
0,0,0,0,5,95,0.04,0.12,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,24,778.167,0,0.0125,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
1,55,1,47,47,1842.95,0,0.0125776,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,27,1206,0.016,0.032,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,324.5,0.0148148,0.0222222,0,0,Mar,1,2,6,1,Returning_Visitor,FALSE,FALSE
5,241.667,5,229,38,1054.94,0.0108696,0.0145652,8.22417,0,Mar,2,4,3,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,12,402.167,0.0416667,0.065,0,0,Mar,3,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,3,11,Returning_Visitor,FALSE,FALSE
3,35,0,0,16,352,0,0.0117647,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,194,0,0.0181818,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,751.8,0.0266667,0.04,0,0,Mar,1,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,465.5,0.00666667,0.0566667,43.7972,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,25,585,0,0.016,0,0,Mar,4,1,1,3,Returning_Visitor,FALSE,FALSE
3,33,2,84.5,4,46.5,0,0.0106667,0,0,Mar,2,2,5,8,New_Visitor,FALSE,FALSE
11,828.053,6,389.367,57,2099.93,0.00333333,0.00914286,3.29868,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,30,0,0.05,0,0,Mar,3,2,1,9,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,52,0,0.0666667,0,0,Mar,2,5,8,3,Returning_Visitor,TRUE,FALSE
4,162,3,75.5,4,158.5,0,0.0166667,0,0,Mar,2,4,1,10,Returning_Visitor,FALSE,FALSE
4,539.5,0,0,1,0,0,0.05,0,0,Mar,3,2,8,8,New_Visitor,FALSE,FALSE
0,0,0,0,9,250.5,0,0.0444444,0,0,Mar,3,2,7,1,Returning_Visitor,TRUE,FALSE
4,120.5,0,0,66,3960.65,0.00294118,0.0136631,0,0,Mar,2,4,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,280,0,0.0222222,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,281.548,0.00384615,0.0173077,0,0,Mar,1,1,2,2,Returning_Visitor,TRUE,FALSE
1,12,0,0,13,2004.5,0.0285714,0.0404762,0,0,Mar,1,1,6,2,Returning_Visitor,TRUE,FALSE
12,285.012,0,0,53,967.211,0.000892857,0.0332089,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,100,0,0.0333333,0,0,Mar,2,2,4,6,Returning_Visitor,TRUE,FALSE
10,198.5,2,158,6,73.2143,0,0.02,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,FALSE
4,224,1,32,20,789.35,0,0.00272109,0,0,Mar,1,2,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,30,1281,0.00666667,0.02,0,0,Mar,2,4,2,1,Returning_Visitor,FALSE,FALSE
4,162.5,2,44.5,20,1115.27,0,0.0206612,0,0,Mar,1,2,3,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,2,1,Returning_Visitor,FALSE,FALSE
2,77.5,3,92,18,341.292,0,0.00909091,0,0,Mar,1,1,1,2,New_Visitor,TRUE,FALSE
6,192.5,0,0,113,3000.67,0.00347826,0.00521739,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE,FALSE
6,148.8,4,81.3333,29,1715.69,0.0109091,0.027138,0,0,Mar,2,2,9,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,607,0.0375,0.0625,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,31,0,0.05,0,0,Mar,2,2,7,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,1027.66,0.0125,0.01875,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,7,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,196.5,0,0.025,0,0,Mar,2,2,1,10,Returning_Visitor,FALSE,FALSE
4,1521,2,64,30,2284.69,0.0193548,0.0427419,2.30432,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
13,112.267,0,0,49,1503.49,0,0.00350877,0,0,Mar,2,2,2,2,New_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,1,10,Returning_Visitor,FALSE,FALSE
3,150,0,0,12,271.333,0,0.0142857,0,0,Mar,1,1,4,2,New_Visitor,FALSE,FALSE
0,0,0,0,6,97.3333,0,0.0416667,0,0,Mar,1,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,161.333,0,0.05,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
0,0,4,32.5,7,67,0,0.0222222,0,0,Mar,2,2,1,8,New_Visitor,FALSE,FALSE
0,0,0,0,34,1006.26,0,0.0151961,0,0,Mar,2,2,7,3,Returning_Visitor,FALSE,FALSE
4,57,1,0,19,479.867,0,0.0181818,0,0,Mar,4,2,1,2,Returning_Visitor,FALSE,FALSE
5,345,0,0,7,229.5,0.03,0.0266667,0,0,Mar,3,2,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,7,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,20,606,0,0.0111111,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
11,267.167,0,0,39,881.442,0.00416667,0.0114583,20.1175,0,Mar,2,2,3,1,New_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,3,9,Returning_Visitor,TRUE,FALSE
3,123,0,0,8,371.667,0,0.0111111,0,0,Mar,3,2,4,2,New_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
3,1373.5,0,0,43,2798.07,0,0.010971,2.91551,0,Mar,2,6,2,3,Returning_Visitor,FALSE,FALSE
5,29,0,0,4,12,0,0.0333333,0,0,Mar,4,1,1,8,New_Visitor,TRUE,FALSE
0,0,0,0,42,1185.67,0,0.0047619,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,60,0,0.05,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
8,29.5,0,0,89,6770.27,0.00631579,0.0301253,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,337.25,0,0.02,0,0,Mar,2,2,2,10,Returning_Visitor,FALSE,FALSE
5,79.3333,3,242.056,17,1142.82,0.00681818,0.0185198,62.1689,0,Mar,3,2,6,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,148.5,0.05,0.0833333,0,0,Mar,1,1,1,1,Returning_Visitor,TRUE,FALSE
3,16,0,0,11,207,0,0.0153846,0,0,Mar,2,2,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,11,0,0.1,0,0,Mar,4,2,2,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,53,0,0.06,0,0,Mar,2,2,7,3,Returning_Visitor,TRUE,FALSE
2,33,0,0,9,354,0,0.02,0,0,Mar,3,2,1,3,New_Visitor,FALSE,FALSE
3,139,0,0,10,277.143,0,0.00769231,0,0,Mar,3,2,1,2,Returning_Visitor,TRUE,FALSE
2,47,0,0,17,411.625,0,0.0235294,0,0,Mar,2,2,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,16,392.143,0.00625,0.0272059,0,0,Mar,3,2,1,2,Returning_Visitor,FALSE,FALSE
1,54.5,0,0,68,3135.52,0.00336135,0.0114684,4.09529,0,Mar,1,1,2,1,Returning_Visitor,FALSE,FALSE
14,272.5,2,52.25,55,1127.29,0.003125,0.0144992,0,0,Mar,3,2,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,25,954.47,0,0.0127429,0,0,Mar,3,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,33,3506.17,0,0.025,0,0,Mar,1,1,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,19,370.381,0,0.00789474,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,FALSE
5,169,0,0,3,50,0,0.0333333,0,0,Mar,1,1,1,9,New_Visitor,FALSE,FALSE
4,59.25,0,0,9,139.25,0.0153846,0.0315385,0,0,Mar,3,2,1,2,Returning_Visitor,FALSE,FALSE
4,175,0,0,15,270.5,0,0.00666667,0,0,Mar,1,1,7,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,321,0.0333333,0.0851852,0,0,Mar,2,5,5,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
4,159,0,0,3,64.75,0,0.0142857,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,26.5,0,0.05,0,0,Mar,2,2,9,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,14,927.278,0,0.0142857,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,141.167,0,0.00714286,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,218.5,0,0.0458333,0,0,Mar,1,1,4,2,Returning_Visitor,FALSE,FALSE
2,78.3333,0,0,12,262.5,0.0285714,0.0333333,0,0,Mar,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,17,469.417,0,0.0117647,0,0,Mar,1,1,2,2,Returning_Visitor,FALSE,FALSE
1,8,0,0,5,143.5,0,0.0111111,0,0,Mar,3,2,2,3,New_Visitor,TRUE,FALSE
0,0,0,0,7,101,0.0285714,0.0571429,0,0,Mar,2,5,1,3,Returning_Visitor,FALSE,FALSE
5,267.5,0,0,5,62.5,0.0222222,0.0444444,0,0,Mar,2,2,2,3,New_Visitor,TRUE,FALSE
1,14,0,0,6,156,0,0.04,0,0,Mar,1,1,3,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,6,104,0,0.0333333,0,0,Mar,3,2,7,6,Returning_Visitor,FALSE,FALSE
2,17,0,0,15,1349,0,0.00588235,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
1,12,0,0,11,331.25,0.0166667,0.0333333,0,0,Mar,2,2,2,2,Returning_Visitor,TRUE,FALSE
5,114.75,0,0,8,301.5,0,0.0181818,0,0,Mar,2,4,4,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,8,157.571,0,0.025,0,0,Mar,3,2,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,4,9,Returning_Visitor,TRUE,FALSE
0,0,0,0,19,224.958,0,0.0105263,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,FALSE
1,10,0,0,39,1152.5,0.0119658,0.0178022,0,0,Mar,3,2,1,3,Returning_Visitor,FALSE,FALSE
10,164.5,1,3,61,2292.68,0,0.00955224,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,329,0.0222222,0.0444444,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,111.667,0,0.025,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,1074.43,0.0153846,0.0215385,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,32,1080.05,0,0.0101562,0,0,Mar,2,2,7,2,Returning_Visitor,FALSE,FALSE
4,387.5,0,0,23,666.946,0.00769231,0.0260897,0,0,Mar,1,1,6,10,Returning_Visitor,FALSE,FALSE
2,123,0,0,14,239,0,0.0125,0,0,Mar,2,2,1,2,New_Visitor,TRUE,FALSE
4,272.5,0,0,14,279.9,0,0.0285714,0,0,Mar,1,1,3,10,New_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,7,11,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,1674,0,0.04,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,15,0,0.0666667,0,0,Mar,2,4,3,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,22,480.967,0.00484848,0.0266529,0,0,Mar,2,2,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,62,0,0.0666667,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
4,320.5,0,0,23,1841.17,0,0.00391304,0,0,Mar,1,1,1,2,New_Visitor,TRUE,FALSE
0,0,0,0,2,37.5,0,0.0333333,0,0,Mar,3,2,4,3,Returning_Visitor,TRUE,FALSE
2,35,0,0,11,131.3,0,0.0153846,0,0,Mar,2,2,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,2,92,0,0.1,0,0,Mar,2,2,8,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,78.3333,0,0.0222222,0,0,Mar,2,2,7,11,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,114.6,0.0285714,0.0333333,0,0,Mar,3,2,1,10,Returning_Visitor,FALSE,FALSE
2,34,0,0,18,671,0,0.0105263,0,0,Mar,3,2,3,11,New_Visitor,TRUE,FALSE
2,47,0,0,11,624,0,0.0205128,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
2,11,3,123.333,34,448.75,0.0216216,0.0486486,0,0,Mar,2,10,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,35,0,0.05,0,0,Mar,2,2,9,3,Returning_Visitor,FALSE,FALSE
3,13,0,0,7,79.5,0,0.02,0,0,Mar,2,2,1,8,New_Visitor,TRUE,FALSE
0,0,0,0,10,189.5,0,0.0366667,0,0,Mar,3,2,3,3,Returning_Visitor,FALSE,FALSE
2,36,0,0,15,2190.67,0,0.00444444,0,0,Mar,2,2,3,8,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,Mar,2,2,3,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,Mar,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,672.5,0,0.04,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
3,33,0,0,67,2502.82,0.00606061,0.0111472,0,0,Mar,4,1,1,10,Returning_Visitor,FALSE,FALSE
7,97,6,281.5,83,1778.13,0.00796703,0.0199905,6.62665,0,Mar,2,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,49.5,0.05,0.075,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,261,0.0333333,0.0833333,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,FALSE
4,55,0,0,16,284.9,0.00333333,0.0333333,18.8649,0,Mar,1,1,2,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,236,0.0571429,0.0857143,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,77,0,0.0666667,0,0,Mar,3,6,1,9,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,79,0.0666667,0.166667,0,0,Mar,1,1,3,3,Returning_Visitor,FALSE,FALSE
2,24.5,1,710,66,4566.95,0.00647059,0.0181419,0,0,Mar,3,2,2,2,Returning_Visitor,FALSE,FALSE
1,24,3,125.5,65,8646,0,0.0117647,0,0,Mar,2,2,1,13,Returning_Visitor,TRUE,FALSE
0,0,0,0,17,600.5,0,0.00588235,0,0,Mar,2,2,7,10,Returning_Visitor,FALSE,FALSE
